,Timestamp,Impressions
190,2021-10-26 20:14:04,178487
191,2021-10-26 20:14:30,178504
192,2021-10-26 20:16:07,178645
193,2021-10-26 20:21:23,178836
194,2021-10-26 20:29:12,178850
195,2021-10-26 20:29:51,183045
196,2021-10-26 20:33:25,183075
197,2021-10-26 20:41:03,183107
198,2021-10-26 20:41:06,183125
199,2021-10-26 20:45:12,183429
200,2021-10-26 20:49:09,183503
201,2021-10-26 20:51:56,183700
202,2021-10-26 20:53:00,183921
203,2021-10-26 20:56:02,184410
204,2021-10-26 21:01:38,184848
205,2021-10-26 21:01:49,185070
206,2021-10-26 21:03:28,185716
207,2021-10-26 21:14:31,185748
208,2021-10-26 21:15:12,185755
209,2021-10-26 21:21:24,185800
210,2021-10-26 21:30:43,185941
211,2021-10-26 21:32:35,185955
212,2021-10-26 21:33:05,186085
213,2021-10-26 21:35:30,186101
214,2021-10-26 21:41:46,186285
215,2021-10-26 21:44:05,186329
216,2021-10-26 21:51:17,186359
217,2021-10-26 21:58:11,186363
218,2021-10-26 22:29:05,186380
219,2021-10-26 22:39:36,186400
220,2021-10-26 22:51:11,186434
221,2021-10-26 23:09:08,186856
222,2021-10-27 02:59:29,187413
223,2021-10-27 03:08:00,189024
224,2021-10-27 03:16:22,189049
225,2021-10-27 03:29:26,190140
226,2021-10-27 03:51:54,190258
227,2021-10-27 04:11:36,190441
228,2021-10-27 04:27:37,190631
229,2021-10-27 04:44:04,190675
230,2021-10-27 04:49:48,203881
231,2021-10-27 04:53:38,204135
232,2021-10-27 04:53:58,205887
233,2021-10-27 04:55:56,205898
234,2021-10-27 04:55:58,205908
235,2021-10-27 04:58:29,206117
236,2021-10-27 05:03:11,206242
237,2021-10-27 05:12:33,206434
238,2021-10-27 05:14:09,206452
239,2021-10-27 05:30:02,206842
240,2021-10-27 05:33:24,206852
241,2021-10-27 05:46:25,207131
242,2021-10-27 05:51:36,207152
243,2021-10-27 05:53:13,207279
244,2021-10-27 05:57:36,207305
245,2021-10-27 05:58:26,210916
246,2021-10-27 05:58:58,211003
247,2021-10-27 06:02:38,211011
248,2021-10-27 06:03:30,211163
249,2021-10-27 06:04:55,215626
250,2021-10-27 06:10:34,216049
251,2021-10-27 06:10:36,216154
252,2021-10-27 06:12:54,216162
253,2021-10-27 06:15:18,216243
254,2021-10-27 06:30:32,216255
255,2021-10-27 06:43:30,216321
256,2021-10-27 06:43:39,216902
257,2021-10-27 06:50:22,216961
258,2021-10-27 06:55:24,216991
259,2021-10-27 06:55:47,219695
260,2021-10-27 06:57:09,219718
261,2021-10-27 07:09:29,224697
262,2021-10-27 07:24:23,234088
263,2021-10-27 07:26:15,238897
264,2021-10-27 07:27:06,239367
265,2021-10-27 07:27:35,239956
266,2021-10-27 07:28:16,240193
267,2021-10-27 07:31:20,240311
268,2021-10-27 07:32:50,240355
269,2021-10-27 07:33:44,240371
270,2021-10-27 07:58:16,240381
271,2021-10-27 08:06:54,240595
272,2021-10-27 08:39:11,240596
273,2021-10-27 08:39:47,240612
274,2021-10-27 09:33:50,244433
275,2021-10-27 09:39:12,244534
276,2021-10-27 09:42:01,244558
277,2021-10-27 10:33:20,244677
278,2021-10-27 10:45:41,244693
279,2021-10-27 11:16:14,244699
280,2021-10-27 11:45:46,245007
281,2021-10-27 12:29:05,245007
282,2021-10-27 12:30:35,245020
283,2021-10-27 13:07:19,245142
284,2021-10-27 13:17:37,245147
285,2021-10-27 14:15:08,245173
286,2021-10-27 14:56:19,245213
287,2021-10-27 15:11:17,246268
288,2021-10-27 16:19:49,246401
289,2021-10-27 17:56:51,246410
290,2021-10-27 18:00:42,246412
291,2021-10-27 18:28:29,246412
292,2021-10-27 18:37:20,246509
293,2021-10-27 18:41:59,246706
294,2021-10-27 20:42:12,246730
295,2021-10-28 03:03:50,246767
296,2021-10-28 05:41:59,247108
297,2021-10-28 12:51:59,247623
298,2021-10-29 16:10:56,247800
299,2021-11-04 18:08:11,265865
300,2021-11-04 18:08:38,266238
301,2021-11-04 18:10:17,266412
302,2021-11-04 18:13:08,268933
303,2021-11-04 18:41:55,269033
304,2021-11-04 19:03:57,269198
305,2021-11-04 19:53:09,269212
